DRV-501:Crown Victoria:12669397.00
SLW-748:Camión Ford 350:5182662.00
YMJ-452:Toyota Landcruiser:10807896.00
BAL-953:Ford  Van:9765648.00
SRA-503:Chevy Van:12447606.00
VQN-245:Ford  Van:9134276.00
BUX-604:Toyota Landcruiser:12170217.00
MDA-054:Plymouth Cuda:9410870.00
ELU-285:Bus Escolar:5057837.50
DNX-603:Camión Ford 350:5446567.50
CYT-034:Sedan:6573925.00
PEW-163:Sedan:8799358.00
UEC-560:Sedan:7196651.50
QDM-645:Chevy Pickup:13109384.00
LOQ-807:Bus Escolar:12192984.00
YPT-691:Caprice Classic:9762111.00
HOH-965:Ford pickup F100:13429204.00
QIZ-087:Plymouth Cuda:10994740.00
JFC-398:Mitsubish Eclipse:14831820.00
KTO-380:BMW 5 Series:5548207.50
PJE-280:Chevy Pickup:10648342.00
IOO-131:Caprice Classic:9189549.00
KNB-330:Chevy Van:8317034.50
UXC-691:Range Rover:13612774.00
NBV-303:Ford  Van:13818749.00
YLO-369:Mazda Miata:5084399.50
MCK-817:Crown Victoria:10894506.00
QSP-584:Jeep Cherokee:6464425.00
NZU-536:Ford pickup F100:14717644.00
CNQ-746:Mitsubish Eclipse:12666260.00
SEU-893:Range Rover:12912937.00
CKE-983:Ford  Van:8569852.00
HDZ-679:Sedan:14824242.00
MPQ-923:Mitsubish Eclipse:14316239.00
OTV-416:Plymouth Cuda:5599601.00
AFF-955:Volvo Wagon:7933429.00
RGL-424:Caprice Classic:8483942.00
BZQ-235:Mitsubish Eclipse:7633768.50
HCL-475:Chevy Van:11525037.00
SWQ-249:Toyota Landcruiser:5242711.00
EMO-398:Mitsubish Eclipse:5597001.00
WRG-225:Chevy Pickup:6954696.50
PQY-316:Sedan:5297865.00
LRC-851:Chevy Van:14462014.00
PME-432:Plymouth Cuda:9394482.00
XRN-117:Volvo Wagon:11610726.00
JPC-421:Caprice Classic:8452165.00
ULN-354:Camión Ford 350:6165487.50
ZHQ-340:Jeep Cherokee:11217081.00
TDN-981:BMW 5 Series:12147000.00
UUR-090:Caprice Classic:11731204.00
LFA-061:Bus Escolar:6345554.00
LTZ-986:Range Rover:7974996.50
TVM-592:Volvo Wagon:12813015.00
ALU-944:Crown Victoria:11090183.00
RQY-370:BMW 5 Series:14767402.00
VZD-654:Jeep Cherokee:7168341.00
GSY-297:Mitsubish Eclipse:5325568.00
EVW-624:Mitsubish Eclipse:10814716.00
DNH-952:Ford  Van:6396819.50
GHB-872:Mitsubish Eclipse:6779189.00
ZCF-982:Mitsubish Eclipse:13699986.00
BTQ-322:Jeep Cherokee:8085075.00
TPG-384:Camión Ford 350:12375676.00
RUZ-301:Toyota Landcruiser:8234945.50
GNZ-078:Volvo Wagon:5836397.00
PSD-894:Caprice Classic:6647627.00
BLA-987:Ford Mustang 65:5775597.50
OBW-621:Ford Mustang 65:12058830.00
SSO-456:BMW 5 Series:7476571.50
JKZ-381:Crown Victoria:5179882.00
PBV-489:Jeep Cherokee:14090607.00
ZUA-197:Caprice Classic:11265344.00
KED-983:BMW 5 Series:6467612.50
UDM-625:Sedan:10134601.00
OJH-321:Plymouth Cuda:12264778.00
ZTK-940:Sedan:11573180.00
FUV-029:Mitsubish Eclipse:6721380.00
DRP-411:Caprice Classic:7956047.00
MPB-778:Chevy Van:14606411.00
NJT-933:Range Rover:13318408.00
FRO-367:Chevy Van:8830236.00
KZE-514:Range Rover:7860204.50
BJI-812:Caprice Classic:11094674.00
QIR-975:Crown Victoria:10615717.00
EDI-887:Plymouth Cuda:10732471.00
RTV-821:Plymouth Cuda:8807179.00
MSD-697:Range Rover:8474992.00
BAP-751:Caprice Classic:12180547.00
HAN-170:Ford  Van:9139508.00
VGG-036:Sedan:8321490.00
HLN-218:Plymouth Cuda:13652736.00
WLA-467:Sedan:6099223.50
UQA-574:Range Rover:14646923.00
RFP-089:Camión Ford 350:14171995.00
KKK-522:Camión Ford 350:13107456.00
SWO-366:Ford  Van:6979320.50
HFY-068:Jeep Cherokee:10613207.00
CEK-913:Chevy Pickup:5236694.00
TKC-068:Jeep Cherokee:6758129.50
TSS-339:Caprice Classic:12383163.00
DRR-752:Bus Escolar:6565044.50
KPO-595:Caprice Classic:5500059.00
ZDS-608:Chevy Van:5593687.50
PTC-068:Volvo Wagon:11779819.00
NJP-067:Mazda Miata:12207862.00
IHO-286:Sedan:14233731.00
TQN-755:Camión Ford 350:10310534.00
IQD-048:Mitsubish Eclipse:13020077.00
EKB-717:Ford Mustang 65:12966925.00
BJS-996:Caprice Classic:12593560.00
HHM-780:BMW 5 Series:14145194.00
QBF-180:Mazda Miata:6269051.50
KFU-595:Mazda Miata:5077880.50
YSY-937:Bus Escolar:11249745.00
ZCK-813:Chevy Van:5360518.50
JGX-220:Bus Escolar:7427416.00
FAE-161:Range Rover:7341386.00
XEM-291:Crown Victoria:13950380.00
FIT-367:Mazda Miata:5793023.00
AZG-294:BMW 5 Series:13796260.00
NBK-126:Camión Ford 350:12071904.00
VEK-722:Ford Mustang 65:11149516.00
PJV-218:Camión Ford 350:7718423.00
WNJ-802:Chevy Pickup:5546992.00
ILR-503:Crown Victoria:11732845.00
OBQ-832:Mitsubish Eclipse:8490723.00
PEF-704:Crown Victoria:13427655.00
AFT-048:Volvo Wagon:10463136.00
HFI-360:BMW 5 Series:7445207.00
CWA-403:Caprice Classic:8998902.00
OPJ-502:Toyota Landcruiser:10084986.00
LHC-916:Jeep Cherokee:12286303.00
WBS-409:Camión Ford 350:11602393.00
VRP-909:Range Rover:10922566.00
PZF-717:Bus Escolar:12994841.00
ZXP-053:Ford Mustang 65:9585121.00
JEY-415:Mitsubish Eclipse:11064896.00
HFX-314:Volvo Wagon:14630207.00
LEM-682:Sedan:8081159.50
FXY-714:Range Rover:7300904.50
PEA-776:Toyota Landcruiser:12042849.00
VPK-003:Chevy Pickup:13187074.00
NIF-465:Volvo Wagon:7654178.50
KFP-568:BMW 5 Series:6751049.50
ZFX-786:Caprice Classic:13175037.00
FFR-365:Camión Ford 350:13470714.00
VBO-458:Mitsubish Eclipse:7493929.00
AVO-667:Bus Escolar:13231940.00
YTK-732:Range Rover:9410451.00
MDX-067:Ford Mustang 65:7176754.00
UUX-351:Bus Escolar:8096566.00
ZWG-660:Chevy Pickup:8209226.50
VTI-197:Ford Mustang 65:12637771.00
XRN-537:BMW 5 Series:14984762.00
NXN-108:Mazda Miata:12144827.00
SYS-300:Sedan:13610429.00
TEA-797:Volvo Wagon:6969732.00
LSJ-843:Mitsubish Eclipse:5079426.50
GNC-338:Toyota Landcruiser:8404369.00
TAK-702:Volvo Wagon:11306650.00
LQO-347:Sedan:7105819.50
MOR-996:BMW 5 Series:14353731.00
GAM-688:Range Rover:11949453.00
WCJ-930:Volvo Wagon:12437883.00
RHE-003:Chevy Pickup:14472601.00
ZQM-834:Range Rover:5941638.00
LPE-248:Ford pickup F100:13576349.00
ZGG-329:Crown Victoria:6274047.00
HHZ-369:Bus Escolar:13770496.00
OJO-976:Plymouth Cuda:9790894.00
GRM-653:Chevy Pickup:14852585.00
PFV-829:Ford Mustang 65:12403617.00
HSV-967:Plymouth Cuda:11239853.00
BED-886:Toyota Landcruiser:5860417.50
HPT-897:Chevy Pickup:8277332.50
YEJ-111:Ford  Van:11561388.00
VMJ-519:Plymouth Cuda:12324299.00
EWD-042:Chevy Van:5822876.50
UVP-759:Chevy Pickup:7748553.00
CQR-273:Range Rover:11237216.00
VZC-098:BMW 5 Series:7992727.00
SLE-162:Ford  Van:14670096.00
COE-644:Chevy Pickup:6923075.00
CWT-823:Toyota Landcruiser:9637680.00
JOC-343:Camión Ford 350:10583088.00
VTI-402:Camión Ford 350:13855555.00
VBU-359:Range Rover:13477884.00
WPL-099:Jeep Cherokee:6500999.00
MGT-863:Ford Mustang 65:5167902.00
BIX-068:Ford Mustang 65:6853667.00
WZT-396:Volvo Wagon:14526718.00
FKW-230:Volvo Wagon:10881953.00
HJS-967:Chevy Van:8751251.00
BHU-609:Mitsubish Eclipse:6411652.50
YXH-852:Chevy Van:11728342.00
ROY-955:Sedan:12993659.00
WNT-521:Ford pickup F100:7625963.50
LBZ-501:Mitsubish Eclipse:9669836.00
AUW-505:Caprice Classic:7623637.50
CFR-674:Bus Escolar:10109422.00
ZHD-244:Sedan:10175225.00
MMJ-568:Bus Escolar:9992476.00
PJE-694:Mitsubish Eclipse:8219586.50
QAR-341:Ford Mustang 65:14731632.00
LDS-852:Mazda Miata:11859995.00
SAN-380:Ford Mustang 65:14544332.00
KCB-353:Camión Ford 350:7985416.00
KYN-814:Range Rover:8820497.00
QCL-131:Mazda Miata:6692795.50
ESJ-073:Camión Ford 350:9620206.00
LNK-997:Jeep Cherokee:6258945.00
RQG-816:Chevy Van:8840384.00
SVX-090:Toyota Landcruiser:5668073.50
ULC-475:BMW 5 Series:11078777.00
CAE-072:Ford  Van:8668568.00
YPF-025:Crown Victoria:13212463.00
KTY-380:Range Rover:9247231.00
LNC-206:BMW 5 Series:8968445.00
SOF-485:Chevy Van:13497315.00
EBV-366:Toyota Landcruiser:8189716.50
JHK-128:Chevy Van:12914339.00
IWY-453:Ford pickup F100:11082614.00
XVT-735:Range Rover:9989939.00
QIZ-292:Jeep Cherokee:8526879.00
OTO-853:Crown Victoria:10904396.00
GOI-889:Volvo Wagon:6000230.00
TVN-140:Toyota Landcruiser:12383963.00
JSJ-397:Range Rover:11902939.00
MGK-069:Sedan:14476014.00
NHQ-427:Mitsubish Eclipse:7062583.00
PSE-079:Toyota Landcruiser:5866364.00
PLK-611:Bus Escolar:6639637.50
JOR-956:Toyota Landcruiser:13137128.00
XMN-127:Volvo Wagon:6450026.50
LHV-229:Volvo Wagon:7948754.50
JSL-585:BMW 5 Series:6764497.00
EWE-749:Ford  Van:13276779.00
LJN-606:Chevy Pickup:9592200.00
ZHT-110:Chevy Pickup:5174270.50
TLC-502:BMW 5 Series:12622575.00
CXX-587:Jeep Cherokee:14843387.00
CNZ-124:BMW 5 Series:12142162.00
SLK-944:Plymouth Cuda:9595081.00
WOV-875:Crown Victoria:5767530.50
MZN-374:Volvo Wagon:12263823.00
ASA-217:Crown Victoria:9078595.00
EUU-622:Toyota Landcruiser:14015947.00
USY-620:Volvo Wagon:10109540.00
AAE-748:Chevy Pickup:10924673.00
PPS-731:Ford Mustang 65:11692990.00
YME-170:Chevy Pickup:7112942.50
UED-016:BMW 5 Series:13459309.00
RAZ-195:Chevy Pickup:11701624.00
EKI-459:Ford Mustang 65:14977782.00
LEP-127:Mazda Miata:12323207.00
ZWB-159:BMW 5 Series:8822495.00
YJJ-890:Camión Ford 350:8886221.00
KSP-966:Camión Ford 350:8770971.00
UZI-970:Chevy Van:5034521.50
YBX-492:Crown Victoria:11564747.00
QAU-501:Ford Mustang 65:11857196.00
WHK-597:Caprice Classic:11911467.00
SAR-406:Mazda Miata:7243688.00
TDM-731:Mazda Miata:11639223.00
DLP-162:Ford Mustang 65:11483323.00
PAA-487:Chevy Pickup:6561680.00
TVA-842:Plymouth Cuda:13513843.00
JIZ-746:Bus Escolar:12813216.00
CJV-764:Plymouth Cuda:6919907.00
NFS-398:Caprice Classic:13358847.00
SWO-213:Ford Mustang 65:9579521.00
SLG-200:BMW 5 Series:13247223.00
KQX-010:Range Rover:8125832.00
IBX-297:Bus Escolar:14814069.00
PNW-793:Bus Escolar:7075804.00
TLV-846:Sedan:5262779.00
IXY-492:Ford pickup F100:5263648.00
HYP-265:Ford pickup F100:13571034.00
CSA-002:Chevy Van:11491964.00
RMQ-116:Ford Mustang 65:5037237.00
OYX-519:Ford Mustang 65:13697882.00
WLR-505:Toyota Landcruiser:13412031.00
GWC-207:Chevy Van:5429660.00
GRX-439:Sedan:13880801.00
WUL-073:Range Rover:9841658.00
TEC-769:Crown Victoria:13670927.00
VZF-972:Mitsubish Eclipse:11729714.00
XPK-242:Jeep Cherokee:5903493.00
BNJ-788:Range Rover:8179680.00
AKI-732:BMW 5 Series:11425099.00
EWC-907:Mazda Miata:13808882.00
IGF-853:Range Rover:6726325.00
VOJ-636:Ford  Van:7325968.00
COC-477:Mitsubish Eclipse:11409555.00
PSW-647:Volvo Wagon:11945108.00
AXQ-528:Toyota Landcruiser:6605936.50
INT-719:Ford pickup F100:6316339.50
NGT-394:Range Rover:7751156.50
DDG-589:Crown Victoria:8983554.00
WAL-186:BMW 5 Series:6851498.00
DXX-380:Ford  Van:11389623.00
HKT-280:Crown Victoria:13355095.00
DCN-009:Crown Victoria:14332861.00
YKB-702:Camión Ford 350:14785605.00
DXM-091:BMW 5 Series:9437892.00
NEM-313:Ford pickup F100:7808296.00
KVJ-472:Caprice Classic:9016606.00
RLM-764:Volvo Wagon:13537381.00
JIW-342:Mazda Miata:10251986.00
MAJ-636:Chevy Van:14887062.00
LJF-166:Jeep Cherokee:13889399.00
BKB-788:Plymouth Cuda:10530995.00
GKO-770:BMW 5 Series:12300575.00
BCV-378:BMW 5 Series:6230930.00
EIJ-892:Mitsubish Eclipse:6691022.00
QFS-412:Jeep Cherokee:12305112.00
RHC-338:Ford  Van:10391635.00
XJU-619:Jeep Cherokee:12841698.00
GDE-133:Mazda Miata:6531091.00
OWN-612:Volvo Wagon:5423708.50
NDD-896:Volvo Wagon:7614261.50
BBL-292:Plymouth Cuda:11068294.00
JUK-715:Caprice Classic:12712073.00
KHK-554:Mazda Miata:8206842.50
OMX-411:Plymouth Cuda:8173822.50
FTM-290:Jeep Cherokee:9289794.00
WVC-038:Volvo Wagon:12311689.00
EDI-656:Camión Ford 350:12454825.00
DQQ-289:Mazda Miata:10138810.00
SZG-606:Mitsubish Eclipse:5294838.00
NDZ-806:BMW 5 Series:11735515.00
VZW-366:Chevy Van:10135050.00
GDB-005:Chevy Van:6177059.50
OJL-604:Chevy Pickup:10699399.00
PNL-620:Mazda Miata:12773242.00
CQL-729:Chevy Pickup:10057207.00
COP-117:Caprice Classic:14071868.00
BJH-188:Ford  Van:11467231.00
KBA-618:Plymouth Cuda:11773725.00
LCA-605:Camión Ford 350:7021016.50
BUH-141:Chevy Pickup:13654882.00
OER-303:Ford  Van:12732717.00
JUB-567:Mazda Miata:13080150.00
WVT-939:Ford  Van:5603352.00
SIP-254:Toyota Landcruiser:12727193.00
PLL-672:Camión Ford 350:5936280.00
AER-694:Chevy Van:11589398.00
HKS-637:Toyota Landcruiser:14934477.00
COH-600:Bus Escolar:12199848.00
MDH-233:Jeep Cherokee:8494995.00
OAZ-446:Chevy Van:7368331.00
AYJ-363:Volvo Wagon:9586708.00
XTL-981:Ford pickup F100:10745558.00
IWO-629:Volvo Wagon:5379368.50
XAG-364:Caprice Classic:6347269.00
KMB-185:Chevy Van:14049877.00
HIR-152:Volvo Wagon:9240641.00
DZM-385:Volvo Wagon:6507443.50
NKE-183:Ford pickup F100:13758770.00
UYK-643:Chevy Van:8905511.00
QCW-132:Ford Mustang 65:14659398.00
GLV-199:Chevy Pickup:14526776.00
KDS-245:Plymouth Cuda:10587309.00
NYX-922:Crown Victoria:12535124.00
JPB-780:Camión Ford 350:7032984.00
MBI-402:Ford  Van:14739398.00
KRS-822:Chevy Van:6271498.00
FAU-435:Caprice Classic:8969146.00
DML-046:Mitsubish Eclipse:6989145.00
RNL-774:BMW 5 Series:6474827.50
CVB-301:Ford pickup F100:6256529.00
FXU-541:Range Rover:7298699.50
QRP-128:Mitsubish Eclipse:6386530.00
IPR-008:Toyota Landcruiser:7787420.00
RIL-745:Caprice Classic:5838543.50
MWF-904:Caprice Classic:9695138.00
DBW-480:BMW 5 Series:8742011.00
PBH-585:Range Rover:11997696.00
XDI-374:BMW 5 Series:5915963.50
HIC-375:Crown Victoria:5828415.00
QYH-596:Range Rover:12189019.00
TAE-658:Ford Mustang 65:6992338.50
AOW-799:Plymouth Cuda:14304116.00
HAQ-067:Plymouth Cuda:14509143.00
RGU-694:Caprice Classic:6914373.50
NJH-024:BMW 5 Series:10510107.00
BKY-038:Bus Escolar:7737757.00
XXS-566:Ford pickup F100:12556948.00
XNY-801:Chevy Pickup:10023187.00
MUP-621:Jeep Cherokee:13841009.00
OVI-966:Range Rover:10753475.00
NHC-198:Volvo Wagon:9397289.00
KJR-441:Mitsubish Eclipse:14333301.00
ZNQ-265:Plymouth Cuda:10981176.00
IYE-057:Toyota Landcruiser:11395981.00
ATF-966:Mazda Miata:12727782.00
ALL-553:Range Rover:9687220.00
XCV-564:Crown Victoria:13171376.00
JZZ-976:Chevy Van:14955498.00
JFS-984:Crown Victoria:14979900.00
XLL-579:Caprice Classic:5726859.50
ZXG-530:Caprice Classic:10344151.00
BNP-815:Ford Mustang 65:10740991.00
UHL-674:Caprice Classic:11123871.00
XBF-692:Mitsubish Eclipse:8638866.00
EQO-470:Chevy Van:6502460.00
PTP-731:Camión Ford 350:6820773.50
LQV-204:Mitsubish Eclipse:13929831.00
MCR-430:Chevy Pickup:8893132.00
QYA-301:Bus Escolar:6258449.00
XSI-285:Ford pickup F100:8450501.00
DEN-264:Toyota Landcruiser:7259032.50
MXN-899:Range Rover:8814288.00
WJX-850:Ford  Van:9916681.00
TVQ-639:Ford Mustang 65:14222587.00
ELS-789:Jeep Cherokee:13457632.00
UJF-725:Camión Ford 350:7873079.00
YFA-425:Mazda Miata:14211465.00
IOQ-655:Caprice Classic:5822676.00
ZUL-863:Chevy Pickup:6616627.00
RJF-995:Crown Victoria:6050935.50
SDK-963:Mitsubish Eclipse:14739935.00
WPP-416:Camión Ford 350:6245253.00
LPY-181:Range Rover:11376220.00
MWN-336:Toyota Landcruiser:7949632.50
TRB-390:Sedan:8533830.00
QYH-764:Mazda Miata:13898591.00
AVE-898:Ford  Van:9621599.00
RZV-061:Ford  Van:6407620.50
UFU-721:Sedan:11552248.00
CYP-635:Jeep Cherokee:12466799.00
IYG-277:Ford Mustang 65:11912683.00
SMN-366:Ford  Van:12468930.00
VOE-068:Chevy Van:14088034.00
UNM-102:Jeep Cherokee:10084817.00
DTQ-943:BMW 5 Series:8616556.00
VWO-453:Jeep Cherokee:13337259.00
VAK-583:Bus Escolar:8080159.50
VUT-892:Camión Ford 350:7358165.50
AXB-524:Toyota Landcruiser:12313717.00
HHN-753:Ford  Van:6429824.00
JOZ-182:Caprice Classic:13125932.00
BOO-088:Sedan:6984975.50
SGK-961:Mitsubish Eclipse:14983802.00
KNT-089:BMW 5 Series:9490369.00
LKK-362:Chevy Van:5370179.50
UPU-640:Camión Ford 350:10110869.00
GXB-900:Ford Mustang 65:14150979.00
ORM-459:Mazda Miata:11395032.00
IBJ-024:Toyota Landcruiser:12921160.00
APS-452:Sedan:10808910.00
DQU-167:Plymouth Cuda:11361439.00
KCR-903:Jeep Cherokee:5436467.50
JLK-682:Sedan:12101225.00
UKI-469:Chevy Van:7639027.50
OBY-275:BMW 5 Series:9745343.00
RDE-742:Volvo Wagon:6012626.50
QNL-471:Chevy Pickup:8613686.00
PRY-252:Camión Ford 350:14899883.00
HYJ-058:BMW 5 Series:7499288.50
ZLX-460:Ford pickup F100:7607067.50
OSU-281:Ford Mustang 65:13012791.00
WTS-496:BMW 5 Series:10835284.00
PYH-175:Chevy Van:8172018.50
YGF-624:Volvo Wagon:14217339.00
ESB-088:Chevy Van:10471532.00
PGE-597:Chevy Pickup:12539670.00
SAR-459:Ford Mustang 65:7663127.50
FMC-490:Camión Ford 350:7636479.50
TIF-617:Volvo Wagon:8686964.00
AOI-930:Mazda Miata:9683767.00
CDN-617:Ford pickup F100:6557054.00
GGU-220:Mazda Miata:8525253.00
JOR-530:Jeep Cherokee:8565946.00
PRH-977:Crown Victoria:14295958.00
WLO-927:Ford Mustang 65:7929313.50
ZCR-210:Chevy Pickup:8222453.00
PAB-904:Caprice Classic:7966104.00
DOP-835:BMW 5 Series:12899936.00
YIE-104:Mazda Miata:11572648.00
NJH-636:Mazda Miata:6660146.00
QGY-662:Chevy Van:8605257.00
VYR-144:Ford  Van:8261708.50
UMP-892:Ford Mustang 65:13729613.00
PED-973:Ford  Van:14856351.00
OYC-114:Mazda Miata:14759933.00
KQE-814:Crown Victoria:7575507.50
ZVU-906:Caprice Classic:8947262.00
UNR-586:Jeep Cherokee:14863372.00
PCO-755:Crown Victoria:13029824.00
FZU-340:Ford  Van:7321916.00
WAJ-967:Ford Mustang 65:11357898.00
HHA-190:Chevy Pickup:9885011.00
CBH-661:Volvo Wagon:10574645.00
BID-533:Plymouth Cuda:14498330.00
JHF-008:Ford pickup F100:9646241.00
DNL-059:Bus Escolar:10793017.00
ZWG-598:Mazda Miata:9105600.00
DOO-595:Plymouth Cuda:12504804.00
VYH-877:Crown Victoria:6727935.00
GPZ-755:Ford Mustang 65:9069669.00
LRC-444:Bus Escolar:9613396.00
AAD-959:Jeep Cherokee:7124929.00
WMG-624:Ford Mustang 65:10360407.00
ANH-506:Ford Mustang 65:5132581.50
ICW-853:Bus Escolar:9749636.00
JQO-957:Jeep Cherokee:8143568.00
HOA-595:Mitsubish Eclipse:5115040.50
BHN-095:Ford pickup F100:10645898.00
PLD-276:Camión Ford 350:13307551.00
GKC-714:Ford Mustang 65:6590371.50
YEZ-979:Chevy Van:14025412.00
GKW-294:Chevy Pickup:10314724.00
WRT-625:Chevy Pickup:13123611.00
ZXH-134:Plymouth Cuda:11030481.00
QPE-350:Sedan:6375992.00
MAB-445:Ford pickup F100:14400786.00
GRZ-527:BMW 5 Series:5780140.50
SJJ-989:Ford Mustang 65:7564150.00
NLV-159:Mazda Miata:14362734.00
ZZK-453:Sedan:12613971.00
ATK-254:Plymouth Cuda:9824202.00
WVG-774:Ford pickup F100:6904437.00
YAL-403:Mitsubish Eclipse:9670706.00
JXL-921:Ford pickup F100:13108154.00
YFO-470:Range Rover:12221264.00
WYH-644:Jeep Cherokee:14896861.00
NKV-573:Camión Ford 350:10124640.00
FYC-418:Toyota Landcruiser:12264354.00
DHO-832:BMW 5 Series:8946880.00
GRW-618:Bus Escolar:5847396.00
HYE-026:Ford  Van:6836699.00
QHW-715:Ford pickup F100:13523777.00
WKC-275:Mitsubish Eclipse:9172460.00
EHQ-317:Ford  Van:14894388.00
REM-886:Ford Mustang 65:8199372.50
YEG-070:Caprice Classic:8810984.00
NMX-293:BMW 5 Series:6689103.50
PVN-754:BMW 5 Series:6634861.00
QQC-424:BMW 5 Series:14744235.00
PFI-436:Sedan:5737973.50
EYB-122:Sedan:8469713.00
BWP-537:Mitsubish Eclipse:13037521.00
KXM-634:Crown Victoria:14065567.00
RFI-094:Toyota Landcruiser:13451820.00
JXH-616:BMW 5 Series:9843294.00
MBT-885:BMW 5 Series:13173958.00
MIX-778:Ford Mustang 65:12392886.00
ACM-943:Sedan:5683976.50
FJN-399:Ford Mustang 65:10146166.00
BHH-881:Ford pickup F100:6076280.00
LAD-288:Sedan:11632403.00
YDV-448:Caprice Classic:8005983.50
GUA-275:Sedan:12026346.00
UAT-618:Chevy Pickup:14710357.00
WCT-694:Sedan:10338104.00
OJI-926:Ford Mustang 65:11595868.00
KRS-223:Mazda Miata:5567892.00
KUR-566:Ford Mustang 65:5569992.00
SUE-627:Chevy Van:10529145.00
BWT-243:Crown Victoria:12535761.00
BLC-281:Plymouth Cuda:7778556.00
ZYT-658:Ford pickup F100:6015608.50
QHZ-895:Mazda Miata:10640122.00
KHI-860:Chevy Van:12796036.00
NXA-302:Mazda Miata:11279443.00
GKQ-827:Sedan:6094238.50
ABR-952:Mitsubish Eclipse:5360568.00
NJW-246:Mitsubish Eclipse:14563642.00
NZJ-529:Chevy Pickup:11186673.00
JGI-594:Mitsubish Eclipse:9219482.00
NCZ-120:Volvo Wagon:5865056.00
KYA-859:Toyota Landcruiser:13057298.00
YES-213:Chevy Pickup:12424641.00
OBC-555:Mazda Miata:10466963.00
PND-852:Mitsubish Eclipse:12158523.00
DTU-775:Bus Escolar:13330650.00
TNX-886:Ford  Van:9001760.00
SMZ-205:Bus Escolar:7277789.50
BJN-652:Caprice Classic:10629415.00
ZJL-692:Caprice Classic:8504575.00
UGP-689:Range Rover:5537076.00
MAU-450:Range Rover:6199248.50
JQE-987:Sedan:11403608.00
CBN-038:Camión Ford 350:12209640.00
DHU-028:Chevy Van:10976869.00
WKG-343:Volvo Wagon:14509025.00
ADS-883:Mitsubish Eclipse:12417044.00
LHZ-717:Ford pickup F100:14313860.00
ASH-259:Ford  Van:5478577.00
HHU-767:Caprice Classic:10136053.00
WGO-763:Mazda Miata:12168347.00
PSV-747:Ford Mustang 65:5529660.50
MJT-027:Range Rover:9581923.00
CGH-797:Sedan:9525146.00
AAQ-633:Crown Victoria:11942024.00
BNS-437:Volvo Wagon:14396458.00
CRV-343:Range Rover:14332329.00
OFJ-507:Mazda Miata:9129341.00
VAR-133:Ford  Van:6144711.00
XVX-258:Caprice Classic:5120911.00
NWB-019:Caprice Classic:10926522.00
FYG-276:Range Rover:7388240.00
SXT-028:BMW 5 Series:9768507.00
RJK-224:Chevy Van:14129515.00
HZT-493:Camión Ford 350:6444637.00
HKI-005:Chevy Van:11029008.00
NIV-712:Sedan:14974846.00
RKC-880:Camión Ford 350:11420275.00
ZKO-977:Toyota Landcruiser:5693189.50
CKC-197:Ford Mustang 65:14167875.00
BSH-202:Caprice Classic:6091209.00
SFO-522:BMW 5 Series:11840067.00
QGD-391:Toyota Landcruiser:9531910.00
POG-621:Ford pickup F100:6077953.00
XKO-966:Ford  Van:10864867.00
WEY-036:Mazda Miata:7908167.00
XKK-868:Plymouth Cuda:14363004.00
KEV-639:BMW 5 Series:14546707.00
IMD-017:Mazda Miata:9433005.00
WKC-203:Crown Victoria:7476428.50
VQU-447:Sedan:11576554.00
XMN-244:Volvo Wagon:9638571.00
ZPV-122:Camión Ford 350:6576971.50
RGK-766:Ford Mustang 65:11396674.00
HLX-715:Toyota Landcruiser:11586519.00
BEI-467:Bus Escolar:7728559.50
JCU-639:Mazda Miata:13301848.00
FGS-883:BMW 5 Series:8642320.00
UHZ-986:Crown Victoria:5465154.50
VJK-516:Chevy Pickup:6682079.50
TZE-190:Camión Ford 350:6317866.00
GWB-124:Mazda Miata:8571708.00
RIZ-590:Volvo Wagon:9189665.00
KUH-544:Plymouth Cuda:5836011.00
LHI-324:Range Rover:10342962.00
IPS-590:Caprice Classic:10674144.00
KOF-356:Mazda Miata:6654370.50
LLO-996:Jeep Cherokee:6241829.00
XLT-292:Plymouth Cuda:12708634.00
WMU-853:Mitsubish Eclipse:10330659.00
XTI-535:Volvo Wagon:10180656.00
ZCS-878:Bus Escolar:7536895.50
HZW-226:Toyota Landcruiser:9528963.00
DGY-664:Chevy Pickup:11516632.00
FZA-555:Ford Mustang 65:8953294.00
QCJ-396:BMW 5 Series:5067233.50
PWK-858:Bus Escolar:14630772.00
CXH-749:Bus Escolar:7294337.00
YGF-486:Ford Mustang 65:14231599.00
SHU-698:Chevy Pickup:13525877.00
RGJ-113:Plymouth Cuda:13063754.00
GCY-601:Mazda Miata:7840509.00
LNM-214:Sedan:12032783.00
RNN-533:Mitsubish Eclipse:5920057.50
QLE-779:Mazda Miata:5042234.00
CYR-119:Range Rover:6958431.00
MRW-605:Chevy Van:9701253.00
BZJ-334:Mitsubish Eclipse:8706759.00
XOS-657:Bus Escolar:11930513.00
RJU-839:Volvo Wagon:9232670.00
RHK-788:Sedan:10136370.00
VWG-136:BMW 5 Series:6455828.50
EWW-765:Ford pickup F100:8406217.00
YDD-215:Volvo Wagon:5275981.00
VKO-620:Toyota Landcruiser:10289928.00
YUH-244:Range Rover:9608888.00
IIH-996:Sedan:7169019.50
UJC-991:Chevy Van:12350445.00
NHK-839:Jeep Cherokee:14176411.00
SFP-160:Mitsubish Eclipse:11848235.00
KZW-350:Jeep Cherokee:6448088.00
LGH-330:Sedan:5823328.00
IMR-736:Toyota Landcruiser:5478975.00
